PID,Data0,Data1,Seq
0x0C,16,C7,2225
0x0D,4B,00,2225
0x11,3D,00,1482
0x0F,33,00,1482
0x04,00,00,1482
0x10,09,0A,741
0x42,36,B3,741
0x0C,16,95,2226
0x0D,4B,00,2226
0x11,3E,00,1483
0x0F,33,00,1483
0x04,1B,00,1483
0x0C,16,50,2227
0x0D,4B,00,2227
0x0C,16,24,2228
0x0D,47,00,2228
0x11,41,00,1484
0x0F,33,00,1484
0x04,04,00,1484
0x10,09,58,742
0x42,36,65,742
0x05,87,00,371
0x23,13,18,371
0x0C,15,BD,2229
0x0D,47,00,2229
0x11,40,00,1485
0x0F,33,00,1485
0x04,00,00,1485
0x0C,15,AA,2230
0x0D,46,00,2230
0x0C,15,66,2231
0x0D,46,00,2231
0x11,3C,00,1486
0x0F,33,00,1486
0x04,00,00,1486
0x10,08,5B,743
0x42,36,8C,743
0x0C,15,11,2232
0x0D,45,00,2232
0x11,3B,00,1487
0x0F,33,00,1487
0x04,00,00,1487
0x0C,14,E9,2233
0x0D,45,00,2233
0x0C,14,B0,2234
0x0D,45,00,2234
0x11,3B,00,1488
0x0F,33,00,1488
0x04,00,00,1488
0x10,08,17,744
0x42,36,B3,744
0x05,86,00,372
0x23,0F,FF,372
0x1F,03,07,186
0x0C,14,7B,2235
0x0D,43,00,2235
0x11,3B,00,1489
0x0F,33,00,1489
0x04,00,00,1489
0x0C,14,3D,2236
0x0D,42,00,2236
0x0C,13,FB,2237
0x0D,40,00,2237
0x11,3A,00,1490
0x0F,33,00,1490
0x04,00,00,1490
0x10,07,7D,745
0x42,36,B3,745
0x0C,13,BD,2238
0x0D,40,00,2238
0x11,39,00,1491
0x0F,33,00,1491
0x04,00,00,1491
0x0C,10,AC,2239
0x0D,3F,00,2239
0x0C,0D,CB,2240
0x0D,3F,00,2240
0x11,35,00,1492
0x0F,33,00,1492
0x04,30,00,1492
0x10,05,23,746
0x42,37,02,746
0x05,86,00,373
0x23,0F,85,373
0x0C,0D,CB,2241
0x0D,3F,00,2241
0x11,37,00,1493
0x0F,33,00,1493
0x04,2D,00,1493
0x0C,0D,D7,2242
0x0D,3F,00,2242
0x0C,0D,D4,2243
0x0D,3D,00,2243
0x11,37,00,1494
0x0F,33,00,1494
0x04,2C,00,1494
0x10,05,52,747
0x42,36,52,747
0x0C,0D,DA,2244
0x0D,3D,00,2244
0x11,36,00,1495
0x0F,34,00,1495
0x04,2F,00,1495
0x0C,0D,D1,2245
0x0D,3A,00,2245
0x0C,0D,DE,2246
0x0D,37,00,2246
0x11,37,00,1496
0x0F,34,00,1496
0x04,2D,00,1496
0x10,05,4D,748
0x42,36,EE,748
0x05,86,00,374
0x23,11,6D,374
0x1F,03,0B,187
0x0C,0D,EA,2247
0x0D,36,00,2247
0x11,37,00,1497
0x0F,34,00,1497
0x04,2D,00,1497
0x0C,0D,FA,2248
0x0D,36,00,2248
0x0C,0D,F0,2249
0x0D,34,00,2249
0x11,37,00,1498
0x0F,34,00,1498
0x04,2D,00,1498
0x10,05,54,749
0x42,36,2B,749
0x0C,0D,FA,2250
0x0D,31,00,2250
0x11,37,00,1499
0x0F,34,00,1499
0x04,2C,00,1499
0x0C,0D,F0,2251
0x0D,31,00,2251
0x0C,0D,FA,2252
0x0D,2E,00,2252
0x11,37,00,1500
0x0F,34,00,1500
0x04,2B,00,1500
0x10,05,76,750
0x42,36,04,750
0x05,86,00,375
0x23,10,1D,375
0x0C,0D,EA,2253
0x0D,2B,00,2253
0x11,37,00,1501
0x0F,34,00,1501
0x04,2A,00,1501
0x0C,0E,03,2254
0x0D,28,00,2254
0x0C,0D,F0,2255
0x0D,28,00,2255
0x11,37,00,1502
0x0F,34,00,1502
0x04,2D,00,1502
0x10,05,68,751
0x42,36,B3,751
0x0C,0D,ED,2256
0x0D,27,00,2256
0x11,37,00,1503
0x0F,34,00,1503
0x04,2F,00,1503
0x0C,0D,E7,2257
0x0D,25,00,2257
0x0C,0D,ED,2258
0x0D,25,00,2258
0x11,37,00,1504
0x0F,34,00,1504
0x04,2D,00,1504
0x10,05,74,752
0x42,37,02,752
0x05,86,00,376
0x23,10,B6,376
0x1F,03,0F,188
0x0C,0D,F3,2259
0x0D,20,00,2259
0x11,37,00,1505
0x0F,34,00,1505
0x04,2C,00,1505
0x0C,0E,13,2260
0x0D,1C,00,2260
0x0C,0E,16,2261
0x0D,1C,00,2261
0x11,37,00,1506
0x0F,34,00,1506
0x04,24,00,1506
0x10,05,7C,753
0x42,37,77,753
0x0C,0E,10,2262
0x0D,17,00,2262
0x11,37,00,1507
0x0F,34,00,1507
0x04,29,00,1507
0x0C,0E,06,2263
0x0D,13,00,2263
0x0C,0E,0C,2264
0x0D,0E,00,2264
0x11,37,00,1508
0x0F,34,00,1508
0x04,28,00,1508
0x10,05,6B,754
0x42,37,63,754
0x05,86,00,377
0x23,10,97,377
0x0C,0E,09,2265
0x0D,0E,00,2265
0x11,37,00,1509
0x0F,34,00,1509
0x04,29,00,1509
0x0C,0E,09,2266
0x0D,08,00,2266
0x0C,13,59,2267
0x0D,08,00,2267
0x11,AD,00,1510
0x0F,34,00,1510
0x04,B8,00,1510
0x10,09,E1,755
0x42,36,EE,755
0x0C,19,CE,2268
0x0D,08,00,2268
0x11,B2,00,1511
0x0F,34,00,1511
0x04,CC,00,1511
0x0C,1C,A0,2269
0x0D,07,00,2269
0x0C,1E,AD,2270
0x0D,0A,00,2270
0x11,B2,00,1512
0x0F,34,00,1512
0x04,92,00,1512
0x10,1A,03,756
0x42,36,A0,756
0x05,86,00,378
0x23,1C,DF,378
0x1F,03,13,189
0x0C,25,AE,2271
0x0D,0E,00,2271
0x11,B2,00,1513
0x0F,34,00,1513
0x04,78,00,1513
0x0C,2C,4F,2272
0x0D,0E,00,2272
0x0C,32,6A,2273
0x0D,13,00,2273
0x11,B2,00,1514
0x0F,35,00,1514
0x04,7E,00,1514
0x10,2C,81,757
0x42,37,02,757
0x0C,34,D5,2274
0x0D,19,00,2274
0x11,A4,00,1515
0x0F,35,00,1515
0x04,10,00,1515
0x0C,33,D7,2275
0x0D,19,00,2275
0x0C,2C,91,2276
0x0D,1B,00,2276
0x11,78,00,1516
0x0F,35,00,1516
0x04,00,00,1516
0x10,14,85,758
0x42,37,3C,758
0x05,85,00,379
0x23,12,61,379
0x0C,1D,E2,2277
0x0D,1B,00,2277
0x11,51,00,1517
0x0F,35,00,1517
0x04,4C,00,1517
0x0C,1C,A3,2278
0x0D,1B,00,2278
0x0C,1D,55,2279
0x0D,1B,00,2279
0x11,A0,00,1518
0x0F,35,00,1518
0x04,6D,00,1518
0x10,12,92,759
0x42,37,50,759
0x0C,1E,4F,2280
0x0D,1D,00,2280
0x11,AA,00,1519
0x0F,35,00,1519
0x04,64,00,1519
0x0C,1F,F2,2281
0x0D,1E,00,2281
0x0C,21,40,2282
0x0D,1E,00,2282
0x11,B1,00,1520
0x0F,35,00,1520
0x04,6A,00,1520
0x10,17,2C,760
0x42,37,15,760
0x05,82,00,380
0x23,22,D5,380
0x1F,03,17,190
0x0C,22,EF,2283
0x0D,20,00,2283
0x11,B0,00,1521
0x0F,35,00,1521
0x04,60,00,1521
0x0C,23,B4,2284
0x0D,21,00,2284
0x0C,23,E6,2285
0x0D,21,00,2285
0x11,70,00,1522
0x0F,35,00,1522
0x04,00,00,1522
0x10,12,D2,761
0x42,37,3C,761
0x0C,1E,C6,2286
0x0D,25,00,2286
0x11,52,00,1523
0x0F,35,00,1523
0x04,00,00,1523
0x0C,19,47,2287
0x0D,25,00,2287
0x0C,15,FF,2288
0x0D,24,00,2288
0x11,44,00,1524
0x0F,35,00,1524
0x04,2D,00,1524
0x10,0A,52,762
0x42,37,02,762
0x05,83,00,381
0x23,18,1A,381
0x0C,16,F3,2289
0x0D,24,00,2289
0x11,44,00,1525
0x0F,35,00,1525
0x04,3B,00,1525
0x0C,17,41,2290
0x0D,24,00,2290
0x0C,17,82,2291
0x0D,24,00,2291
0x11,42,00,1526
0x0F,35,00,1526
0x04,30,00,1526
0x10,0A,C8,763
0x42,36,8C,763
0x0C,17,BB,2292
0x0D,24,00,2292
0x11,45,00,1527
0x0F,35,00,1527
0x04,3F,00,1527
0x0C,18,02,2293
0x0D,24,00,2293
0x0C,18,31,2294
0x0D,26,00,2294
0x11,4D,00,1528
0x0F,35,00,1528
0x04,49,00,1528
0x10,0D,12,764
0x42,36,DA,764
0x05,83,00,382
0x23,1B,AD,382
0x1F,03,1B,191
0x0C,18,7F,2295
0x0D,27,00,2295
0x11,78,00,1529
0x0F,35,00,1529
0x04,51,00,1529
0x0C,18,D4,2296
0x0D,27,00,2296
0x0C,19,15,2297
0x0D,27,00,2297
0x11,77,00,1530
0x0F,35,00,1530
0x04,4B,00,1530
0x10,0F,B1,765
0x42,37,29,765
0x0C,19,80,2298
0x0D,27,00,2298
0x11,71,00,1531
0x0F,35,00,1531
0x04,47,00,1531
0x0C,19,D1,2299
0x0D,27,00,2299
0x0C,1A,61,2300
0x0D,27,00,2300
0x11,6C,00,1532
0x0F,35,00,1532
0x04,43,00,1532
0x10,11,95,766
0x42,37,3C,766
0x05,83,00,383
0x23,1C,A1,383
0x0C,1A,D4,2301
0x0D,29,00,2301
0x11,73,00,1533
0x0F,35,00,1533
0x04,44,00,1533
0x0C,1B,32,2302
0x0D,29,00,2302
0x0C,1B,A9,2303
0x0D,2A,00,2303
0x11,78,00,1534
0x0F,35,00,1534
0x04,51,00,1534
0x10,10,C5,767
0x42,37,50,767
0x0C,1B,F4,2304
0x0D,2A,00,2304
0x11,63,00,1535
0x0F,35,00,1535
0x04,4A,00,1535
0x0C,1C,58,2305
0x0D,2C,00,2305
0x0C,1C,EB,2306
0x0D,2C,00,2306
0x11,A0,00,1536
0x0F,35,00,1536
0x04,5F,00,1536
0x10,14,89,768
0x42,37,3C,768
0x05,83,00,384
0x23,1F,41,384
0x1F,03,1E,192
0x0C,1D,42,2307
0x0D,2D,00,2307
0x11,90,00,1537
0x0F,35,00,1537
0x04,1E,00,1537
0x0C,1D,33,2308
0x0D,2F,00,2308
0x0C,1B,9C,2309
0x0D,2F,00,2309
0x11,55,00,1538
0x0F,35,00,1538
0x04,00,00,1538
0x10,0E,00,769
0x42,37,15,769
0x0C,16,79,2310
0x0D,2E,00,2310
0x11,48,00,1539
0x0F,35,00,1539
0x04,0D,00,1539
0x0C,15,8E,2311
0x0D,2D,00,2311
0x0C,15,2D,2312
0x0D,2F,00,2312
0x11,58,00,1540
0x0F,35,00,1540
0x04,4B,00,1540
0x10,0A,CC,770
0x42,36,B3,770
0x05,83,00,385
0x23,1B,AD,385
0x0C,15,18,2313
0x0D,2F,00,2313
0x11,4E,00,1541
0x0F,35,00,1541
0x04,39,00,1541
0x0C,14,CD,2314
0x0D,2E,00,2314
0x0C,15,2D,2315
0x0D,2D,00,2315
0x11,41,00,1542
0x0F,35,00,1542
0x04,0F,00,1542
0x10,09,5B,771
0x42,36,C7,771
0x0C,14,E9,2316
0x0D,2D,00,2316
0x11,41,00,1543
0x0F,35,00,1543
0x04,00,00,1543
0x0C,14,D0,2317
0x0D,2D,00,2317
0x0C,14,A4,2318
0x0D,2F,00,2318
0x11,38,00,1544
0x0F,35,00,1544
0x04,00,00,1544
0x10,07,2F,772
0x42,37,29,772
0x05,84,00,386
0x23,11,4E,386
0x1F,03,22,193
0x0C,14,75,2319
0x0D,2F,00,2319
0x11,3B,00,1545
0x0F,35,00,1545
0x04,00,00,1545
0x0C,14,3D,2320
0x0D,2C,00,2320
0x0C,14,2D,2321
0x0D,2C,00,2321
0x11,43,00,1546
0x0F,35,00,1546
0x04,12,00,1546
0x10,08,6F,773
0x42,37,63,773
0x0C,13,D3,2322
0x0D,2D,00,2322
0x11,3F,00,1547
0x0F,35,00,1547
0x04,22,00,1547
0x0C,13,D9,2323
0x0D,2D,00,2323
0x0C,13,9A,2324
0x0D,2B,00,2324
0x11,40,00,1548
0x0F,35,00,1548
0x04,2D,00,1548
0x10,08,89,774
0x42,37,3C,774
0x05,84,00,387
0x23,16,8D,387
0x0C,13,A7,2325
0x0D,2A,00,2325
0x11,42,00,1549
0x0F,35,00,1549
0x04,3C,00,1549
0x0C,13,9A,2326
0x0D,2A,00,2326
0x0C,13,A1,2327
0x0D,2A,00,2327
0x11,45,00,1550
0x0F,35,00,1550
0x04,41,00,1550
0x10,08,F8,775
0x42,37,29,775
0x0C,13,C0,2328
0x0D,2A,00,2328
0x11,4C,00,1551
0x0F,35,00,1551
0x04,41,00,1551
0x0C,13,DC,2329
0x0D,2C,00,2329
0x0C,13,D9,2330
0x0D,2C,00,2330
0x11,4A,00,1552
0x0F,35,00,1552
0x04,3E,00,1552
0x10,09,EB,776
0x42,37,02,776
0x05,84,00,388
0x23,18,38,388
0x1F,03,26,194
0x0C,13,DF,2331
0x0D,2B,00,2331
0x11,42,00,1553
0x0F,35,00,1553
0x04,39,00,1553
0x0C,14,08,2332
0x0D,2A,00,2332
0x0C,14,27,2333
0x0D,2A,00,2333
0x11,43,00,1554
0x0F,35,00,1554
0x04,36,00,1554
0x10,09,92,777
0x42,36,EE,777
0x0C,14,37,2334
0x0D,2C,00,2334
0x11,42,00,1555
0x0F,35,00,1555
0x04,38,00,1555
0x0C,14,30,2335
0x0D,2D,00,2335
0x0C,14,78,2336
0x0D,2B,00,2336
0x11,49,00,1556
0x0F,35,00,1556
0x04,3E,00,1556
0x10,0A,24,778
0x42,36,C7,778
0x05,84,00,389
0x23,1A,02,389
0x0C,14,72,2337
0x0D,2B,00,2337
0x11,4E,00,1557
0x0F,35,00,1557
0x04,40,00,1557
0x0C,14,9B,2338
0x0D,2C,00,2338
0x0C,14,EC,2339
0x0D,2D,00,2339
0x11,53,00,1558
0x0F,35,00,1558
0x04,42,00,1558
0x10,0A,E3,779
0x42,37,02,779
0x0C,14,F8,2340
0x0D,2D,00,2340
0x11,51,00,1559
0x0F,35,00,1559
0x04,3F,00,1559
0x0C,15,0B,2341
0x0D,2D,00,2341
0x0C,15,56,2342
0x0D,2F,00,2342
0x11,47,00,1560
0x0F,35,00,1560
0x04,39,00,1560
0x10,0A,FF,780
0x42,37,29,780
0x05,84,00,390
0x23,1B,EA,390
0x1F,03,2A,195
0x0C,15,82,2343
0x0D,2F,00,2343
0x11,43,00,1561
0x0F,35,00,1561
0x04,37,00,1561
0x0C,15,8E,2344
0x0D,2E,00,2344
0x0C,15,6F,2345
0x0D,2F,00,2345
0x11,43,00,1562
0x0F,35,00,1562
0x04,30,00,1562
0x10,0A,84,781
0x42,36,EE,781
0x0C,15,95,2346
0x0D,2E,00,2346
0x11,42,00,1563
0x0F,35,00,1563
0x04,2D,00,1563
0x0C,15,C7,2347
0x0D,2E,00,2347
0x0C,15,B1,2348
0x0D,2F,00,2348
0x11,42,00,1564
0x0F,35,00,1564
0x04,28,00,1564
0x10,0A,32,782
0x42,37,3C,782
0x05,84,00,391
0x23,19,C5,391
0x0C,15,CD,2349
0x0D,30,00,2349
0x11,41,00,1565
0x0F,35,00,1565
0x04,25,00,1565
0x0C,15,FC,2350
0x0D,30,00,2350
0x0C,15,D9,2351
0x0D,30,00,2351
0x11,41,00,1566
0x0F,35,00,1566
0x04,22,00,1566
0x10,09,C5,783
0x42,36,C7,783
0x0C,15,C0,2352
0x0D,2E,00,2352
0x11,41,00,1567
0x0F,35,00,1567
0x04,21,00,1567
0x0C,15,B4,2353
0x0D,2F,00,2353
0x0C,15,98,2354
0x0D,2F,00,2354
0x11,41,00,1568
0x0F,35,00,1568
0x04,1F,00,1568
0x10,09,8B,784
0x42,36,EE,784
0x05,84,00,392
0x23,15,D6,392
0x1F,03,2E,196
0x0C,15,AA,2355
0x0D,30,00,2355
0x11,41,00,1569
0x0F,35,00,1569
0x04,21,00,1569
0x0C,15,91,2356
0x0D,30,00,2356
0x0C,15,B4,2357
0x0D,30,00,2357
0x11,41,00,1570
0x0F,35,00,1570
0x04,26,00,1570
0x10,09,BF,785
0x42,36,DA,785
0x0C,15,8B,2358
0x0D,2E,00,2358
0x11,41,00,1571
0x0F,35,00,1571
0x04,29,00,1571
0x0C,15,8B,2359
0x0D,2F,00,2359
0x0C,15,66,2360
0x0D,2F,00,2360
0x11,42,00,1572
0x0F,35,00,1572
0x04,2A,00,1572
0x10,09,C2,786
0x42,37,15,786
0x05,83,00,393
0x23,17,26,393
0x0C,15,66,2361
0x0D,30,00,2361
0x11,42,00,1573
0x0F,35,00,1573
0x04,2D,00,1573
0x0C,15,8E,2362
0x0D,2E,00,2362
0x0C,15,88,2363
0x0D,2F,00,2363
0x11,42,00,1574
0x0F,35,00,1574
0x04,2E,00,1574
0x10,09,CE,787
0x42,37,3C,787
0x0C,15,7F,2364
0x0D,2F,00,2364
0x11,42,00,1575
0x0F,35,00,1575
0x04,31,00,1575
0x0C,15,82,2365
0x0D,2E,00,2365
0x0C,15,72,2366
0x0D,2F,00,2366
0x11,42,00,1576
0x0F,35,00,1576
0x04,32,00,1576
0x10,0A,04,788
0x42,37,29,788
0x05,83,00,394
0x23,19,4B,394
0x1F,03,32,197
0x0C,15,98,2367
0x0D,2F,00,2367
0x11,42,00,1577
0x0F,35,00,1577
0x04,30,00,1577
0x0C,15,98,2368
0x0D,2E,00,2368
0x0C,15,98,2369
0x0D,2F,00,2369
0x11,42,00,1578
0x0F,35,00,1578
0x04,31,00,1578
0x10,09,E6,789
0x42,37,29,789
0x0C,15,98,2370
0x0D,30,00,2370
0x11,42,00,1579
0x0F,35,00,1579
0x04,31,00,1579
0x0C,15,85,2371
0x0D,30,00,2371
0x0C,15,9B,2372
0x0D,2E,00,2372
0x11,42,00,1580
0x0F,35,00,1580
0x04,30,00,1580
0x10,09,FA,790
0x42,37,15,790
0x05,83,00,395
0x23,19,4B,395
0x0C,15,AA,2373
0x0D,2F,00,2373
0x11,42,00,1581
0x0F,35,00,1581
0x04,2F,00,1581
0x0C,15,88,2374
0x0D,2F,00,2374
0x0C,15,CA,2375
0x0D,30,00,2375
0x11,42,00,1582
0x0F,35,00,1582
0x04,31,00,1582
0x10,09,F7,791
0x42,36,EE,791
0x0C,15,9E,2376
0x0D,2E,00,2376
0x11,42,00,1583
0x0F,35,00,1583
0x04,31,00,1583
0x0C,15,C0,2377
0x0D,2F,00,2377
0x0C,15,9B,2378
0x0D,2F,00,2378
0x11,42,00,1584
0x0F,35,00,1584
0x04,2D,00,1584
0x10,0A,07,792
0x42,36,EE,792
0x05,83,00,396
0x23,19,A7,396
0x1F,03,36,198
0x0C,15,C7,2379
0x0D,30,00,2379
0x11,42,00,1585
0x0F,35,00,1585
0x04,2B,00,1585
0x0C,15,BD,2380
0x0D,2E,00,2380
0x0C,15,B4,2381
0x0D,2E,00,2381
0x11,42,00,1586
0x0F,35,00,1586
0x04,2B,00,1586
0x10,09,C8,793
0x42,36,EE,793
0x0C,15,B4,2382
0x0D,2F,00,2382
0x11,42,00,1587
0x0F,35,00,1587
0x04,2C,00,1587
0x0C,15,A7,2383
0x0D,30,00,2383
0x0C,15,95,2384
0x0D,30,00,2384
0x11,42,00,1588
0x0F,35,00,1588
0x04,2D,00,1588
0x10,09,E6,794
0x42,37,15,794
0x05,83,00,397
0x23,1A,3F,397
0x0C,15,A1,2385
0x0D,2E,00,2385
0x11,42,00,1589
0x0F,35,00,1589
0x04,2E,00,1589
0x0C,15,98,2386
0x0D,2F,00,2386
0x0C,15,91,2387
0x0D,30,00,2387
0x11,42,00,1590
0x0F,35,00,1590
0x04,2E,00,1590
0x10,09,BD,795
0x42,37,15,795
0x0C,15,B1,2388
0x0D,30,00,2388
0x11,42,00,1591
0x0F,35,00,1591
0x04,2E,00,1591
0x0C,15,98,2389
0x0D,2E,00,2389
0x0C,15,98,2390
0x0D,2F,00,2390
0x11,42,00,1592
0x0F,35,00,1592
0x04,30,00,1592
0x10,09,D3,796
0x42,37,29,796
0x05,83,00,398
0x23,1A,B9,398
0x1F,03,3A,199
0x0C,15,91,2391
0x0D,2F,00,2391
0x11,42,00,1593
0x0F,35,00,1593
0x04,30,00,1593
0x0C,15,95,2392
0x0D,30,00,2392
0x0C,15,9B,2393
0x0D,2E,00,2393
0x11,42,00,1594
0x0F,35,00,1594
0x04,30,00,1594
0x10,09,E6,797
0x42,37,02,797
0x0C,15,9E,2394
0x0D,2F,00,2394
0x11,42,00,1595
0x0F,35,00,1595
0x04,30,00,1595
0x0C,15,82,2395
0x0D,2F,00,2395
0x0C,15,A7,2396
0x0D,2E,00,2396
0x11,42,00,1596
0x0F,35,00,1596
0x04,2F,00,1596
0x10,09,E6,798
0x42,37,29,798
0x05,83,00,399
0x23,1A,B9,399
0x0C,15,98,2397
0x0D,2F,00,2397
0x11,42,00,1597
0x0F,35,00,1597
0x04,30,00,1597
0x0C,15,98,2398
0x0D,2F,00,2398
0x0C,15,9E,2399
0x0D,30,00,2399
0x11,42,00,1598
0x0F,35,00,1598
0x04,30,00,1598
0x10,09,E7,799
0x42,36,DA,799
0x0C,15,88,2400
0x0D,2E,00,2400
0x11,42,00,1599
0x0F,35,00,1599
0x04,30,00,1599
0x0C,15,9B,2401
0x0D,2E,00,2401
0x0C,15,A4,2402
0x0D,2F,00,2402
0x11,42,00,1600
0x0F,35,00,1600
0x04,30,00,1600
0x10,09,D8,800
0x42,37,15,800
0x05,83,00,400
0x23,1A,3F,400
0x1F,03,3E,200
0x0C,15,A1,2403
0x0D,30,00,2403
0x11,42,00,1601
0x0F,35,00,1601
0x04,30,00,1601
0x0C,15,A4,2404
0x0D,2E,00,2404
0x0C,15,9B,2405
0x0D,2E,00,2405
0x11,42,00,1602
0x0F,35,00,1602
0x04,30,00,1602
0x10,09,E9,801
0x42,37,15,801
0x0C,15,BA,2406
0x0D,2F,00,2406
0x11,42,00,1603
0x0F,35,00,1603
0x04,2F,00,1603
0x0C,15,98,2407
0x0D,30,00,2407
0x0C,15,9E,2408
0x0D,30,00,2408
0x11,42,00,1604
0x0F,35,00,1604
0x04,30,00,1604
0x10,09,DE,802
0x42,37,15,802
0x05,83,00,401
0x23,1A,02,401
0x0C,15,95,2409
0x0D,2E,00,2409
0x11,42,00,1605
0x0F,35,00,1605
0x04,2F,00,1605
0x0C,15,A4,2410
0x0D,2F,00,2410
0x0C,15,9E,2411
0x0D,30,00,2411
0x11,42,00,1606
0x0F,35,00,1606
0x04,2F,00,1606
0x10,09,E7,803
0x42,37,29,803
0x0C,15,9E,2412
0x0D,30,00,2412
0x11,42,00,1607
0x0F,35,00,1607
0x04,2F,00,1607
0x0C,15,A4,2413
0x0D,30,00,2413
0x0C,15,AA,2414
0x0D,2E,00,2414
0x11,42,00,1608
0x0F,35,00,1608
0x04,2F,00,1608
0x10,09,EC,804
0x42,37,15,804
0x05,83,00,402
0x23,19,A7,402
0x1F,03,42,201
0x0C,15,9E,2415
0x0D,2E,00,2415
0x11,42,00,1609
0x0F,35,00,1609
0x04,30,00,1609
0x0C,15,AA,2416
0x0D,2F,00,2416
0x0C,15,AE,2417
0x0D,2E,00,2417
0x11,42,00,1610
0x0F,35,00,1610
0x04,2F,00,1610
0x10,09,E4,805
0x42,37,02,805
0x0C,15,A1,2418
0x0D,2E,00,2418
0x11,42,00,1611
0x0F,35,00,1611
0x04,2F,00,1611
0x0C,15,A7,2419
0x0D,2F,00,2419
0x0C,15,B4,2420
0x0D,30,00,2420
0x11,42,00,1612
0x0F,35,00,1612
0x04,2F,00,1612
0x10,09,FD,806
0x42,36,79,806
0x05,83,00,403
0x23,19,0E,403
0x0C,15,AA,2421
0x0D,30,00,2421
0x11,42,00,1613
0x0F,35,00,1613
0x04,2F,00,1613
0x0C,15,A1,2422
0x0D,30,00,2422
0x0C,15,91,2423
0x0D,2E,00,2423
0x11,42,00,1614
0x0F,35,00,1614
0x04,2F,00,1614
0x10,0A,0D,807
0x42,36,EE,807
0x0C,15,9E,2424
0x0D,2F,00,2424
0x11,42,00,1615
0x0F,35,00,1615
0x04,2E,00,1615
0x0C,15,A7,2425
0x0D,2F,00,2425
0x0C,15,C0,2426
0x0D,30,00,2426
0x11,42,00,1616
0x0F,35,00,1616
0x04,2E,00,1616
0x10,09,FA,808
0x42,37,29,808
0x05,83,00,404
0x23,1A,3F,404
0x1F,03,46,202
0x0C,15,AA,2427
0x0D,2E,00,2427
0x11,42,00,1617
0x0F,35,00,1617
0x04,2E,00,1617
0x0C,15,9B,2428
0x0D,2F,00,2428
0x0C,15,7F,2429
0x0D,2F,00,2429
0x11,42,00,1618
0x0F,35,00,1618
0x04,2D,00,1618
0x10,09,CE,809
0x42,37,29,809
0x0C,15,9B,2430
0x0D,30,00,2430
0x11,42,00,1619
0x0F,35,00,1619
0x04,30,00,1619
0x0C,15,9B,2431
0x0D,2E,00,2431
0x0C,15,B4,2432
0x0D,2E,00,2432
0x11,42,00,1620
0x0F,35,00,1620
0x04,30,00,1620
0x10,09,D9,810
0x42,37,3C,810
0x05,83,00,405
0x23,1A,7C,405
0x0C,15,88,2433
0x0D,2F,00,2433
0x11,42,00,1621
0x0F,35,00,1621
0x04,30,00,1621
0x0C,15,98,2434
0x0D,2E,00,2434
0x0C,15,A4,2435
0x0D,2F,00,2435
0x11,42,00,1622
0x0F,35,00,1622
0x04,30,00,1622
0x10,09,D2,811
0x42,37,02,811
0x0C,15,8E,2436
0x0D,2F,00,2436
0x11,42,00,1623
0x0F,35,00,1623
0x04,34,00,1623
0x0C,15,AA,2437
0x0D,30,00,2437
0x0C,15,88,2438
0x0D,2E,00,2438
0x11,43,00,1624
0x0F,35,00,1624
0x04,33,00,1624
0x10,0A,0A,812
0x42,37,15,812
0x05,83,00,406
0x23,1A,D7,406
0x1F,03,4A,203
0x0C,15,95,2439
0x0D,2E,00,2439
0x11,43,00,1625
0x0F,35,00,1625
0x04,32,00,1625
0x0C,15,8B,2440
0x0D,2F,00,2440
0x0C,15,91,2441
0x0D,30,00,2441
0x11,42,00,1626
0x0F,35,00,1626
0x04,31,00,1626
0x10,09,FD,813
0x42,36,EE,813
0x0C,15,95,2442
0x0D,30,00,2442
0x11,42,00,1627
0x0F,35,00,1627
0x04,31,00,1627
0x0C,15,A7,2443
0x0D,2E,00,2443
0x0C,15,A7,2444
0x0D,2F,00,2444
0x11,42,00,1628
0x0F,35,00,1628
0x04,2F,00,1628
0x10,09,E6,814
0x42,36,A0,814
0x05,83,00,407
0x23,19,88,407
0x0C,15,AE,2445
0x0D,30,00,2445
0x11,42,00,1629
0x0F,35,00,1629
0x04,2F,00,1629
0x0C,15,9B,2446
0x0D,30,00,2446
0x0C,15,9E,2447
0x0D,2E,00,2447
0x11,42,00,1630
0x0F,35,00,1630
0x04,30,00,1630
0x10,09,DD,815
0x42,37,15,815
0x0C,15,91,2448
0x0D,2F,00,2448
0x11,42,00,1631
0x0F,35,00,1631
0x04,30,00,1631
0x0C,15,8B,2449
0x0D,2F,00,2449
0x0C,15,7F,2450
0x0D,30,00,2450
0x11,42,00,1632
0x0F,35,00,1632
0x04,31,00,1632
0x10,09,EF,816
0x42,37,29,816
0x05,83,00,408
0x23,19,6A,408
0x1F,03,4E,204
0x0C,15,9B,2451
0x0D,2E,00,2451
0x11,42,00,1633
0x0F,35,00,1633
0x04,30,00,1633
0x0C,15,8E,2452
0x0D,2F,00,2452
0x0C,15,8E,2453
0x0D,2F,00,2453
0x11,42,00,1634
0x0F,35,00,1634
0x04,32,00,1634
0x10,09,E6,817
0x42,37,02,817
0x0C,15,7F,2454
0x0D,2E,00,2454
0x11,42,00,1635
0x0F,35,00,1635
0x04,32,00,1635
0x0C,15,9E,2455
0x0D,2F,00,2455
0x0C,15,98,2456
0x0D,2F,00,2456
0x11,42,00,1636
0x0F,35,00,1636
0x04,31,00,1636
0x10,09,E7,818
0x42,37,02,818
0x05,83,00,409
